productAsin,country,isVerified,ratingScore,reviewTitle,reviewDescription,reviewUrl,reviewedIn,variant,variantAsin,lemmatized_reviewDescription,stemmed_reviewDescription,color,size,word_count,any_neg,char_count,sentiment,sentiment_label
B09G9D8KRQ,India,True,5,Original product delivered,"I got 100% original product that too with proper packaging and no defect. Display, sound quality, camera all were perfect.Charging code is in the box with iphone",https://www.amazon.in/gp/customer-reviews/R2381QDHHIMWLZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9HD6PD,Reviewed in India on 23 July 2024,Colour: MidnightSize: 128 GB,B09G9HD6PD,got 100 original product proper packaging defect display sound quality camera perfect charging code box iphone,got 100 origin product proper packag defect display sound qualiti camera perfect charg code box iphon,midnight,128GB,16,0,95,0.5574,positive
B09G9D8KRQ,India,True,5,Apple,Name at its best,https://www.amazon.in/gp/customer-reviews/R2L9R6QB29UT23/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9HD6PD,Reviewed in India on 26 July 2024,Colour: MidnightSize: 128 GB,B09G9HD6PD,name best,name best,midnight,128GB,2,0,8,0.6369,positive
B09G9D8KRQ,India,True,4,Overall a good beast in price,Pros :- 1) Offcourse a clean apple os2) A beast for gaming3) Battery backup decent4) Display is best in the segment5) The feel when keeping it in hand was awesomeCons :- 1) Camera performance was very much decreased after upgrading to ios 17.4.12) Heat’s much while gaming and not using the a seperate fan for device,https://www.amazon.in/gp/customer-reviews/R2OR8K7L5R5RO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9HD6PD,Reviewed in India on 24 April 2024,Colour: MidnightSize: 128 GB,B09G9HD6PD,pro 1 offcourse clean apple os2 beast gaming3 battery backup decent4 display best segment5 feel keeping hand awesomecons 1 camera performance much decreased upgrading io 17 4 12 heat much gaming using seperate fan device,pro 1 offcours clean appl os2 beast gaming3 batteri backup decent4 display best segment5 feel keep hand awesomecon 1 camera perform much decreas upgrad io 17 4 12 heat much game use seper fan devic,midnight,128GB,35,0,186,0.9081,positive
B09G9D8KRQ,India,True,5,A very good purchase,Good and very prompt delivery. It’s working fine,https://www.amazon.in/gp/customer-reviews/R1U5E67T3FCK27/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9HD6PD,Reviewed in India on 22 June 2024,Colour: MidnightSize: 128 GB,B09G9HD6PD,good prompt delivery working fine,good prompt deliveri work fine,midnight,128GB,5,0,29,0.5719,positive
B09G9D8KRQ,India,True,5,It's original product,I'm happy with Amazon service.Original product delivered,https://www.amazon.in/gp/customer-reviews/R3KOFMA1JF9ZIW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9HD6PD,Reviewed in India on 11 July 2024,Colour: MidnightSize: 128 GB,B09G9HD6PD,im happy amazon service original product delivered,im happi amazon servic origin product deliv,midnight,128GB,7,0,44,0.7717,positive
B09G9D8KRQ,India,True,5,Ok,Very nice,https://www.amazon.in/gp/customer-reviews/R1ZSXEV1UK7KDV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9HD6PD,Reviewed in India on 30 June 2024,Colour: MidnightSize: 128 GB,B09G9HD6PD,nice,nice,midnight,128GB,1,0,4,0.4215,positive
B09G9D8KRQ,India,True,5,Very nice product and fully proctect packing from amazon,Really very smart,https://www.amazon.in/gp/customer-reviews/RMEPHQWE8P9CD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9HD6PD,Reviewed in India on 1 July 2024,Colour: MidnightSize: 128 GB,B09G9HD6PD,really smart,realli smart,midnight,128GB,2,0,11,0.4576,positive
B09G9D8KRQ,India,True,5,Experience,Satisfied,https://www.amazon.in/gp/customer-reviews/R16Z06MMW6QS6P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9HD6PD,Reviewed in India on 26 June 2024,Colour: MidnightSize: 128 GB,B09G9HD6PD,satisfied,satisfi,midnight,128GB,1,0,9,0.4215,positive
B09G9D8KRQ,India,True,5,"Best phone for photos , gaming and battery under price","iPhone 13 is best for all the features like its battery life is very good , display is ultra hd , this phone has very fast charging like in 1 hour it fully charge your phone , i have used this mobile since last year and this is best value for money mobile phone under this price . It is better then iphone 14",https://www.amazon.in/gp/customer-reviews/R2F6AME53OIIN2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9HD6PD,Reviewed in India on 23 June 2024,Colour: MidnightSize: 128 GB,B09G9HD6PD,iphone 13 best feature like battery life good display ultra hd phone fast charging like 1 hour fully charge phone used mobile since last year best value money mobile phone price better iphone 14,iphon 13 best featur like batteri life good display ultra hd phone fast charg like 1 hour fulli charg phone use mobil sinc last year best valu money mobil phone price better iphon 14,midnight,128GB,34,0,161,0.9666,positive
B09G9D8KRQ,India,True,5,Great iPhone 13 Purchase with Room for Improvement in Packaging,"I must say, it has exceeded my expectations in many ways. The product I received was genuine, and the camera is absolutely lovely, capturing moments with stunning clarity and vividness. Overall, the iPhone 13 delivers a significant upgrade over my previous Android device, and although I was initially skeptical about downgrading from a 120Hz display to 60Hz, the phone's performance feels far from clunky or sluggish.The camera system on the iPhone 13 is nothing short of impressive. It produces stunning images, offering a level of detail and color accuracy.In terms of performance, the iPhone 13 truly shines. Its powerful A15 Bionic chip ensures smooth multitasking, seamless app navigation, and impressive gaming experiences. The device feels snappy and responsive, effortlessly handling resource-intensive tasks. I appreciate the optimized performance that comes with the iPhone 13.Now, let's address the issue that left me somewhat disappointed—the packaging. Considering the price tag of 61,000 INR, one would expect more attention to be paid to the packaging. Unfortunately, the phone arrived in a flimsy packet, which had clearly been subjected to the challenges of long-distance transportation. The iPhone box itself was damaged, but luckily, the phone inside was unharmed. It's disheartening to see such carelessness from the seller Appario Retail when it comes to packaging such an expensive device. I hope this issue can be addressed by the seller to ensure a better customer experience in the future.Despite the packaging mishap, the iPhone 13 has proven to be a remarkable device. If you're looking to switch from Android or upgrade from an older iPhone, the iPhone 13 is definitely worth considering.",https://www.amazon.in/gp/customer-reviews/R37NMW70I3ZXM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9HD6PD,Reviewed in India on 1 July 2023,Colour: MidnightSize: 128 GB,B09G9HD6PD,must say exceeded expectation many way product received genuine camera absolutely lovely capturing moment stunning clarity vividness overall iphone 13 delivers significant upgrade previous android device although initially skeptical downgrading 120hz display 60hz phone performance feel far clunky sluggish camera system iphone 13 nothing short impressive produce stunning image offering level detail color accuracy term performance iphone 13 truly shine powerful a15 bionic chip ensures smooth multitasking seamless app navigation impressive gaming experience device feel snappy responsive effortlessly handling resourceintensive task appreciate optimized performance come iphone 13 let address issue left somewhat disappointedthe packaging considering price tag 61 000 inr one would expect attention paid packaging unfortunately phone arrived flimsy packet clearly subjected challenge longdistance transportation iphone box damaged luckily phone inside unharmed disheartening see carelessness seller appario retail come packaging expensive device hope issue addressed seller ensure better customer experience future despite packaging mishap iphone 13 proven remarkable device youre looking switch android upgrade older iphone iphone 13 definitely worth considering,must say exceed expect mani way product receiv genuin camera absolut love captur moment stun clariti vivid overal iphon 13 deliv signific upgrad previou android devic although initi skeptic downgrad 120hz display 60hz phone perform feel far clunki sluggish camera system iphon 13 noth short impress produc stun imag offer level detail color accuraci term perform iphon 13 truli shine power a15 bionic chip ensur smooth multitask seamless app navig impress game experi devic feel snappi respons effortlessli handl resourceintens task appreci optim perform come iphon 13 let address issu left somewhat disappointedth packag consid price tag 61 000 inr one would expect attent paid packag unfortun phone arriv flimsi packet clearli subject challeng longdist transport iphon box damag luckili phone insid unharm dishearten see careless seller appario retail come packag expens devic hope issu address seller ensur better custom experi futur despit packag mishap iphon 13 proven remark devic your look switch android upgrad older iphon iphon 13 definit worth consid,midnight,128GB,162,0,1105,0.9812,positive
B09G9D8KRQ,India,True,5,Good phone,"I’m not a phone fanatic but here is my simple and honest review.As someone who has only used windows and android phones I must say, iPhone is a good upgrade. I do, however, have some issues with the phone. If you are a hard core android user then you WILL face some issues. As in, the fact that iPhone does not have built in call recording feature. In the case of messages, you can reply from the drawer itself but does not have mark as read option. Truecaller absolutely does not work in this phone. I am a premium member on truecaller and it is of no use cause i still get bombarded with spam calls. Dual sim is one nano sim and the other e-sim, no dual tray for both your sim card. I am having issues with screencast/mirroring as well. In short, all the small little things that seems normal and one’s that you’re used to in an android is basically missing in an iPhone. Other than that the phone is great. Camera is great with a lot of features (which I’m still learning). Sound is great. No annoying nudges to keep updating apps. It’ll silently update in the background without the prompt message that it is being updated. Easy to use once you get the hang of it.Update:- i have been using this phone since March’23 so it’s been 2 months now and I have found that this phone is starting to lag a little. Not much, just a little but it is annoying (having spent so much money you’d expect more). Also, even with full network bars i sometimes struggle to get net connection. I have to rely on wifi most of the times and it has become a burden.",https://www.amazon.in/gp/customer-reviews/R216H67MNK60ZN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9HD6PD,Reviewed in India on 10 April 2023,Colour: MidnightSize: 128 GB,B09G9HD6PD,im phone fanatic simple honest review someone used window android phone must say iphone good upgrade however issue phone hard core android user face issue fact iphone built call recording feature case message reply drawer mark read option truecaller absolutely work phone premium member truecaller use cause still get bombarded spam call dual sim one nano sim esim dual tray sim card issue screencastmirroring well short small little thing seems normal one youre used android basically missing iphone phone great camera great lot feature im still learning sound great annoying nudge keep updating apps itll silently update background without prompt message updated easy use get hang update using phone since march23 2 month found phone starting lag little much little annoying spent much money youd expect also even full network bar sometimes struggle get net connection rely wifi time become burden,im phone fanat simpl honest review someon use window android phone must say iphon good upgrad howev issu phone hard core android user face issu fact iphon built call record featur case messag repli drawer mark read option truecal absolut work phone premium member truecal use caus still get bombard spam call dual sim one nano sim esim dual tray sim card issu screencastmirror well short small littl thing seem normal one your use android basic miss iphon phone great camera great lot featur im still learn sound great annoy nudg keep updat app itll silent updat background without prompt messag updat easi use get hang updat use phone sinc march23 2 month found phone start lag littl much littl annoy spent much money youd expect also even full network bar sometim struggl get net connect reli wifi time becom burden,midnight,128GB,141,0,759,0.8126,positive
B09G9D8KRQ,India,True,5,"Consistent, dependable & need more customization options","Likes -1. A good display2. Great dual speaker sound quality3. It’s fast. I am using for more than a month and it never hanged.4. Updated to IOS 16 and unlike Android phones it is bug free or has very less bugs5. Long term software & security support (a very few Android phone manufacturers gives 5 years OS support with less bugs)6. Consistent camera. I would say the camera is not so hi fi but takes consistently good photos7. Apps are well optimized. Even google apps like YouTube, Maps, Gmail etc works better in IOS rather than their own proprietary OS8. Widgets in IOS 15 and 16. Android has widgets for decades now but IOS took the user experience to a whole new level.9. The new boxy design (introduced with iPhone 12) is cool and looks good.10. Network & call quality is good.11. Haptic feedback is awesome.Dislikes (Some dislikes are due to myself being an Android user for decades)1. The ugly notch. Though they made a dynamic island with iPhone 14 but lets accept the truth its still ugly compared to the hole punch2. Battery life & charging speed.3. Lack of customization. I can’t place the icons wherever i feel like on the screen.4. Lack of fingerprint scanner. Face id is good but fingerprint scanner is more practical, specially when you pay contactless5. Being an Android user I am used to with swipe from the right edge of the screen to go back. In iPhone this is not working & you need to reach out to actual back buttons of the app.6. Settings app is messy as all installed app would show up on the main page. I would say Android settings app is more sophisticated.7. Lastly the price should’ve been less. With all discounts & all it comes ~60k INR and its costly.Overall I am satisfied switching to iPhone 13 from Android (used OnePlus 6t for 3 years). Last time I switched to iPhone was with iPhone 5S and I couldn’t stay for 6 months and switched to Android again. But this time IOS is better in terms of consistency & user experience.",https://www.amazon.in/gp/customer-reviews/R2FYPXK4BL1565/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9HD6PD,Reviewed in India on 14 September 2022,Colour: MidnightSize: 128 GB,B09G9HD6PD,like 1 good display2 great dual speaker sound quality3 fast using month never hanged 4 updated io 16 unlike android phone bug free le bugs5 long term software security support android phone manufacturer give 5 year o support le bugs6 consistent camera would say camera hi fi take consistently good photos7 apps well optimized even google apps like youtube map gmail etc work better io rather proprietary os8 widget io 15 16 android widget decade io took user experience whole new level 9 new boxy design introduced iphone 12 cool look good 10 network call quality good 11 haptic feedback awesome dislike dislike due android user decades1 ugly notch though made dynamic island iphone 14 let accept truth still ugly compared hole punch2 battery life charging speed 3 lack customization cant place icon wherever feel like screen 4 lack fingerprint scanner face id good fingerprint scanner practical specially pay contactless5 android user used swipe right edge screen go back iphone working need reach actual back button app 6 setting app messy installed app would show main page would say android setting app sophisticated 7 lastly price shouldve le discount come 60k inr costly overall satisfied switching iphone 13 android used oneplus 6t 3 year last time switched iphone iphone 5 couldnt stay 6 month switched android time io better term consistency user experience,like 1 good display2 great dual speaker sound quality3 fast use month never hang 4 updat io 16 unlik android phone bug free less bugs5 long term softwar secur support android phone manufactur give 5 year os support less bugs6 consist camera would say camera hi fi take consist good photos7 app well optim even googl app like youtub map gmail etc work better io rather proprietari os8 widget io 15 16 android widget decad io took user experi whole new level 9 new boxi design introduc iphon 12 cool look good 10 network call qualiti good 11 haptic feedback awesom dislik dislik due android user decades1 ugli notch though made dynam island iphon 14 let accept truth still ugli compar hole punch2 batteri life charg speed 3 lack custom cant place icon wherev feel like screen 4 lack fingerprint scanner face id good fingerprint scanner practic special pay contactless5 android user use swipe right edg screen go back iphon work need reach actual back button app 6 set app messi instal app would show main page would say android set app sophist 7 lastli price shouldv less discount come 60k inr costli overal satisfi switch iphon 13 android use oneplu 6t 3 year last time switch iphon iphon 5s couldnt stay 6 month switch android time io better term consist user experi,midnight,128GB,223,0,1144,0.9927,positive
B09G9D8KRQ,India,True,5,Best Processor,Best Smartphone under 50k for real. A little heating problem during charging otherwise worth every penny,https://www.amazon.in/gp/customer-reviews/R3OMDJRVQ70ZMS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9HD6PD,Reviewed in India on 23 May 2024,Colour: MidnightSize: 128 GB,B09G9HD6PD,best smartphone 50k real little heating problem charging otherwise worth every penny,best smartphon 50k real littl heat problem charg otherwis worth everi penni,midnight,128GB,12,0,73,0.5688,positive
B09G9D8KRQ,India,True,5,Decent delivery,Overall good,https://www.amazon.in/gp/customer-reviews/R1QS3Y9MQPIGG0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 10 September 2022,Colour: GreenSize: 256 GB,B09V4MXBSN,overall good,overal good,green,256GB,2,0,11,0.4404,positive
B09G9D8KRQ,India,True,5,IPhone 13,Very good product…nice packing and delivery on time..thank u Amazon..,https://www.amazon.in/gp/customer-reviews/R1OAS7QH3ZH7SJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 15 October 2023,Colour: GreenSize: 256 GB,B09V4MXBSN,good productnice packing delivery time thank u amazon,good productnic pack deliveri time thank u amazon,green,256GB,8,0,46,0.7269,positive
B09G9D8KRQ,India,True,5,Great,Great,https://www.amazon.in/gp/customer-reviews/RU1UAJSTAMXRZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 11 August 2022,Colour: GreenSize: 256 GB,B09V4MXBSN,great,great,green,256GB,1,0,5,0.6249,positive
B09G9D8KRQ,India,True,1,The strange thing is it is not 6'1 but 5'7 inchs,"iPhone 13 is not 6'1 inches it is smaller 5'7 inchs , I want everyone to know this. See my image",https://www.amazon.in/gp/customer-reviews/RHL5QT9L8QT8Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 29 August 2023,Colour: GreenSize: 128 GB,B09V4B6K53,iphone 13 61 inch smaller 57 inch want everyone know see image,iphon 13 61 inch smaller 57 inch want everyon know see imag,green,128GB,12,0,51,0.0772,positive
B09G9D8KRQ,India,True,1,Battery,Over night battery loss,https://www.amazon.in/gp/customer-reviews/R1OLYPJPQG5ACH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 13 November 2023,Colour: GreenSize: 128 GB,B09V4B6K53,night battery loss,night batteri loss,green,128GB,3,0,16,-0.3182,negative
B09G9D8KRQ,India,True,1,Expensive + battery eater,Eats battery like a syrup lol 😆.,https://www.amazon.in/gp/customer-reviews/R1ICGCMM2UWRRG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 12 October 2023,Colour: GreenSize: 128 GB,B09V4B6K53,eats battery like syrup lol,eat batteri like syrup lol,green,128GB,5,0,23,0.6486,positive
B09G9D8KRQ,India,False,1,Not Good for Gaming,"GamingNot good for Gaming Pubg,Bgmi,Free fire and minecraft lags in this device after 1-1.30hours of gaming and also it heats so much also in front of ac lags so much and gives only 20fps while lagging, Ghost Touch Issue and Not Screen Touch issue while using in charging. Dont buy this buy and other pro or over pros models minimum and also dont update till it gives up",https://www.amazon.in/gp/customer-reviews/R6YDIOEN1BLEQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 4 August 2024,Colour: GreenSize: 128 GB,B09V4B6K53,gamingnot good gaming pubg bgmi free fire minecraft lag device 11 30hours gaming also heat much also front ac lag much give 20fps lagging ghost touch issue screen touch issue using charging dont buy buy pro pro model minimum also dont update till give,gamingnot good game pubg bgmi free fire minecraft lag devic 11 30hour game also heat much also front ac lag much give 20fp lag ghost touch issu screen touch issu use charg dont buy buy pro pro model minimum also dont updat till give,green,128GB,44,0,208,-0.5267,negative
B09G9D8KRQ,India,True,1,Copy i phone,Copy I phone sold by AmazonFace lock unlocked with my and brother faceLack of secrecy0 star,https://www.amazon.in/gp/customer-reviews/RZXOE0O2ZFMD8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 7 December 2022,Colour: GreenSize: 128 GB,B09V4B6K53,copy phone sold amazonface lock unlocked brother facelack secrecy0 star,copi phone sold amazonfac lock unlock brother facelack secrecy0 star,green,128GB,10,0,62,0.0,negative
B09G9D8KRQ,India,False,2,Damage in lens,I got scratches on  camera lensBad experienceI need return my productsI think Android is better than iPhones,https://www.amazon.in/gp/customer-reviews/R3LMPQMXN7K2C3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 30 April 2024,Colour: GreenSize: 128 GB,B09V4B6K53,got scratch camera lensbad experiencei need return productsi think android better iphones,got scratch camera lensbad experiencei need return productsi think android better iphon,green,128GB,12,0,78,0.4404,positive
B09G9D8KRQ,India,False,1,Iphone is not user friendly,I don’t like iPhone becoz I phone is not user friendly like android and iPhone is one type of jail you cannot install 3rd party apps without jailbreak after jailbreak phone is working not properly thank you…….,https://www.amazon.in/gp/customer-reviews/R1PXZ2DSHSTXLY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 11 August 2024,Colour: GreenSize: 128 GB,B09V4B6K53,dont like iphone becoz phone user friendly like android iphone one type jail install 3rd party apps without jailbreak jailbreak phone working properly thank,dont like iphon becoz phone user friendli like android iphon one type jail instal 3rd parti app without jailbreak jailbreak phone work properli thank,green,128GB,24,0,133,0.6346,positive
B09G9D8KRQ,India,True,1,"we purchasedon 28thjuly,it worked for oneday properly from secondday it started to actweird.",the phone undoubtedly the best. ig not purchased from amazon,https://www.amazon.in/gp/customer-reviews/RQ9EPGXFRDCGJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 31 July 2022,Colour: GreenSize: 128 GB,B09V4B6K53,phone undoubtedly best ig purchased amazon,phone undoubtedli best ig purchas amazon,green,128GB,6,0,37,0.7096,positive
B09G9D8KRQ,India,True,1,Charging issue,Facing issue to charge it.,https://www.amazon.in/gp/customer-reviews/R1DKVEP0ZSCYLR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 19 April 2023,Colour: GreenSize: 128 GB,B09V4B6K53,facing issue charge,face issu charg,green,128GB,3,0,17,0.0,negative
B09G9D8KRQ,India,True,1,Damage piece scratch on display,Best quality but this phone is scratch on display I am not satisfy this phone replacement I hope Amazon send me a new phone,https://www.amazon.in/gp/customer-reviews/R1FTHUHZNS1G5R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 16 April 2022,Colour: GreenSize: 128 GB,B09V4B6K53,best quality phone scratch display satisfy phone replacement hope amazon send new phone,best qualiti phone scratch display satisfi phone replac hope amazon send new phone,green,128GB,13,0,75,0.8957,positive
B09G9D8KRQ,India,True,2,Mobile heated up quickly after use of some time.,Not working properly kinldy replace the item immediately,https://www.amazon.in/gp/customer-reviews/RNRYEJZEDL34R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 21 October 2023,Colour: GreenSize: 128 GB,B09V4B6K53,working properly kinldy replace item immediately,work properli kinldi replac item immedi,green,128GB,6,0,43,0.0,negative
B09G9D8KRQ,India,True,2,Silent mode button not working,Not expected this from Amazon.,https://www.amazon.in/gp/customer-reviews/RKCU8NLQS4C41/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 10 October 2023,Colour: GreenSize: 128 GB,B09V4B6K53,expected amazon,expect amazon,green,128GB,2,0,14,0.1779,positive
B09G9D8KRQ,India,True,1,iPhone 13,Heating problems… jab bhi phone open karta hu heat karne lagta he … bekaar he ye phone,https://www.amazon.in/gp/customer-reviews/R1Q73B2F3DDDLE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 6 April 2024,Colour: GreenSize: 128 GB,B09V4B6K53,heating problem jab bhi phone open karta hu heat karne lagta bekaar ye phone,heat problem jab bhi phone open karta hu heat karn lagta bekaar ye phone,green,128GB,14,0,63,-0.4019,negative
B09G9D8KRQ,India,True,1,Defective,I cannot hear the voice properly on calling and also have charging issues,https://www.amazon.in/gp/customer-reviews/R4QSRQYLDNGPK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 21 February 2024,Colour: GreenSize: 128 GB,B09V4B6K53,hear voice properly calling also charging issue,hear voic properli call also charg issu,green,128GB,7,0,41,0.0,negative
B09G9D8KRQ,India,True,3,Camera quality,I feel camera quality is at par what I expected,https://www.amazon.in/gp/customer-reviews/R2SXGM5EDEDZWL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 1 August 2022,Colour: GreenSize: 128 GB,B09V4B6K53,feel camera quality par expected,feel camera qualiti par expect,green,128GB,5,0,28,0.0,negative
B09G9D8KRQ,India,True,3,Well. I expected a better battery for this,Well. I expected a better battery for this.Rest all is pretty well,https://www.amazon.in/gp/customer-reviews/R7G3PG5OCSZCW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 13 April 2022,Colour: GreenSize: 128 GB,B09V4B6K53,well expected better battery rest pretty well,well expect better batteri rest pretti well,green,128GB,7,0,39,0.8519,positive
B09G9D8KRQ,India,True,2,battery not upto the mark,Everything about this iphone is good axcept battery. I have tp charge it twice a day and camera is good not best but video recording is beast settings app hangs sometimes and background app refresh doesn't work properly maybe it will get better with update,https://www.amazon.in/gp/customer-reviews/R3B9GLTOYGYJLP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 3 March 2023,Colour: GreenSize: 128 GB,B09V4B6K53,everything iphone good axcept battery tp charge twice day camera good best video recording beast setting app hang sometimes background app refresh doesnt work properly maybe get better update,everyth iphon good axcept batteri tp charg twice day camera good best video record beast set app hang sometim background app refresh doesnt work properli mayb get better updat,green,128GB,29,0,163,0.9169,positive
B09G9D8KRQ,India,True,2,Nice but not happy with the packaging,Genuine products but packaging needs improvement,https://www.amazon.in/gp/customer-reviews/R3DAUKBP470461/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 13 June 2023,Colour: GreenSize: 128 GB,B09V4B6K53,genuine product packaging need improvement,genuin product packag need improv,green,128GB,5,0,38,0.4588,positive
B09G9D8KRQ,India,True,1,Pathetic mob or may be pathetic if purchased from Amazon,"1. Mob is getting heated upon charging2. Camera quality is pathetic, one would look worse than their adhar card images.Camera quality for night is fine but not upto the mark, as one would wish in such expensive mobiles.3. The touch is not working properly at all and specially in Instagram.4. Amazon service is more pathetic than this  mob. We chose to replace, but it asked for refund. The status is to be refunded but no body yet has come to receive the mob. Every day they say in next 1-2 days and from past 2 weeks nobody recollected, I am using my old mob.Better buy Apple from shops and not onli e",https://www.amazon.in/gp/customer-reviews/R3EBN6VCCGPGFM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 6 September 2022,Colour: GreenSize: 128 GB,B09V4B6K53,1 mob getting heated upon charging2 camera quality pathetic one would look worse adhar card image camera quality night fine upto mark one would wish expensive mobile 3 touch working properly specially instagram 4 amazon service pathetic mob chose replace asked refund status refunded body yet come receive mob every day say next 12 day past 2 week nobody recollected using old mob better buy apple shop onli e,1 mob get heat upon charging2 camera qualiti pathet one would look wors adhar card imag camera qualiti night fine upto mark one would wish expens mobil 3 touch work properli special instagram 4 amazon servic pathet mob chose replac ask refund statu refund bodi yet come receiv mob everi day say next 12 day past 2 week nobodi recollect use old mob better buy appl shop onli e,green,128GB,69,0,341,-0.5267,negative
B09G9D8KRQ,India,True,1,Display not working,After 2 days display not workingReturn kar raha hu to bol raha haiSeller ke pass stock nhi haiJab tak stock aayga tab tak meri replacement date khatam ho jaygiDon't boy any products in amazone app,https://www.amazon.in/gp/customer-reviews/R2C9BXR938EC9R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4B6K53,Reviewed in India on 11 October 2023,Colour: GreenSize: 128 GB,B09V4B6K53,2 day display workingreturn kar raha hu bol raha haiseller ke pas stock nhi haijab tak stock aayga tab tak meri replacement date khatam ho jaygidont boy product amazone app,2 day display workingreturn kar raha hu bol raha haisel ke pass stock nhi haijab tak stock aayga tab tak meri replac date khatam ho jaygidont boy product amazon app,green,128GB,30,0,143,0.0,negative
B09G9D8KRQ,India,True,5,Perfect phone.. It has its own cost 😅,"Definitely top notch, no doubt about it. iPhone 13 is my first apple product. Really impressed!!!",https://www.amazon.in/gp/customer-reviews/R2VCFEQZYS97ZY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 19 November 2022,Colour: GreenSize: 256 GB,B09V4MXBSN,definitely top notch doubt iphone 13 first apple product really impressed,definit top notch doubt iphon 13 first appl product realli impress,green,256GB,11,0,63,0.659,positive
B09G9D8KRQ,India,True,5,Apple means Apple .. no comparison,Best in the budget … No compromise on quality,https://www.amazon.in/gp/customer-reviews/R158FYNC2SV4NO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 27 November 2022,Colour: GreenSize: 256 GB,B09V4MXBSN,best budget compromise quality,best budget compromis qualiti,green,256GB,4,0,27,0.6369,positive
B09G9D8KRQ,India,True,5,The display size feels small after shifting from Samsung,"Good enough Received genuine product from Amazon , so that is a plus.",https://www.amazon.in/gp/customer-reviews/R34YMHAYA4L86R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 5 September 2022,Colour: GreenSize: 256 GB,B09V4MXBSN,good enough received genuine product amazon plus,good enough receiv genuin product amazon plu,green,256GB,7,0,42,0.5574,positive
